p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
8.08705867490437e-62	-0.536677444057736	0.364	0.614	2.71223773838943e-57	4	MAP2K4
9.40512798578315e-62	-0.457508686025695	0.173	0.436	3.15429182387195e-57	4	AGAP3
1.2793484795255e-61	0.717409097992695	0.486	0.338	4.29067893063262e-57	4	DKK3
1.36368377462756e-61	-0.46423117639975	0.09	0.316	4.57352264334593e-57	4	ZNF675
1.47041363075725e-61	0.466174194121037	0.262	0.113	4.93147323483367e-57	4	ENTPD3-AS1
2.42199228227473e-61	-0.42359707834186	0.078	0.302	8.12287771629298e-57	4	FAAH2
2.6840236581772e-61	-0.569392633722765	0.315	0.572	9.0016785447947e-57	4	FAM69A
2.74124489095919e-61	0.74839914839985	0.55	0.433	9.19358711529894e-57	4	ERI3
3.06338905881845e-61	-0.34366383256516	0.09	0.321	1.02739942254653e-56	4	SHANK3
3.78851358021039e-61	-0.372260328433054	0.118	0.36	1.27059168453096e-56	4	FAM117B
6.6798813551693e-61	-0.540327636838511	0.365	0.613	2.24029860889668e-56	4	EVL
7.77374937961739e-61	-0.448531491319048	0.143	0.387	2.60716006693608e-56	4	ADARB1
8.58508622946936e-61	-0.502093192195795	0.3	0.562	2.87926621963943e-56	4	PHF20L1
1.09289798066092e-60	-0.597109325134835	0.328	0.557	3.6653612475406e-56	4	CDKL5
1.33788273567262e-60	-0.480209550801661	0.211	0.471	4.48699111889883e-56	4	CENPC
1.69788538766104e-60	-0.585738253822333	0.28	0.521	5.69436801313759e-56	4	SSBP3
1.88392068201594e-60	-0.64091196291334	0.673	0.845	6.31829318334507e-56	4	ARHGAP21
2.24134215774791e-60	0.764400306021517	0.451	0.298	7.51701332865495e-56	4	SLC25A37
4.58954110035825e-60	-0.421635958725053	0.084	0.306	1.53924029423815e-55	4	HDX
5.80061457942883e-60	0.260183547368434	0.251	0.096	1.94541011764884e-55	4	TTYH2
6.09060848124881e-60	0.568918474202402	0.677	0.578	2.04266827244123e-55	4	ADD1
6.74750799287628e-60	-0.841776721748538	0.263	0.516	2.26297923065085e-55	4	PXK
7.276152993056e-60	-0.316356135895007	0.061	0.275	2.44027619081112e-55	4	C17orf51
8.45396071401391e-60	-0.406117212205807	0.113	0.347	2.83528934426599e-55	4	ACVR2A
1.29356839672257e-59	-0.327584159643753	0.051	0.258	4.33836968892817e-55	4	AC011330.3
1.54422586547052e-59	-0.266848315854839	0.122	0.362	5.17902470761503e-55	4	G3BP2
3.17986052547853e-59	-1.09765342130402	0.119	0.339	1.06646162303499e-54	4	PLEKHH1
3.27970307604598e-59	-0.323755937351135	0.087	0.316	1.0999468176443e-54	4	ABLIM3
5.69932488016528e-59	-0.337201759707495	0.061	0.273	1.91143957830983e-54	4	ZNF540
5.93308084768892e-59	0.79387522004633	0.516	0.357	1.98983665469791e-54	4	LMO3
6.12345103286543e-59	-0.395447167159103	0.119	0.354	2.05368300740241e-54	4	CAMKK2
6.33328082421975e-59	-0.5282102082887	0.393	0.634	2.12405572282682e-54	4	ATP9A
9.59137174741877e-59	-0.648164163333029	0.474	0.676	3.21675425664931e-54	4	HIVEP3
1.0898949144992e-58	-0.424964027665459	0.159	0.404	3.65528956424743e-54	4	RNF145
1.31338019394769e-58	0.498978695950315	0.284	0.134	4.40481449446176e-54	4	THBS4
1.52112897569394e-58	-0.303821828782721	0.073	0.292	5.10156235868235e-54	4	EIF4E3
1.7336010486014e-58	-0.51154159732444	0.119	0.348	5.81415119679939e-54	4	STARD9
1.96690001176333e-58	-0.388463220227881	0.118	0.351	6.59658925945186e-54	4	MADD
2.013223143393e-58	0.569688614132633	0.768	0.674	6.75194777831145e-54	4	REV3L
2.09649590682173e-58	-0.941553031678901	0.558	0.729	7.03122797229872e-54	4	MAP7
2.50640490464715e-58	-0.507073981460592	0.051	0.253	8.4059807692056e-54	4	CPOX
2.74369917658037e-58	-0.501195026889979	0.334	0.59	9.20181829841524e-54	4	USP33
3.03695637511193e-58	-0.370066288789187	0.101	0.332	1.01853442908504e-53	4	PDK3
3.21260369365896e-58	0.390829444489624	0.294	0.133	1.07744302677934e-53	4	GATM
3.74178321755535e-58	-0.394455744741072	0.133	0.369	1.25491925550371e-53	4	AACS
6.22358568881848e-58	-0.533294442176922	0.219	0.474	2.08726616831594e-53	4	ACAP3
1.2046366756893e-57	-0.364053078076988	0.095	0.318	4.04011048292678e-53	4	ATP6V1B2
1.22459852808878e-57	0.772167244306859	0.592	0.463	4.10705854350414e-53	4	GALNT2
1.49097982471592e-57	-0.458986889902188	0.063	0.272	5.00044813613227e-53	4	TMSB4X
1.52590320858736e-57	-0.371202752076166	0.13	0.369	5.1175741809603e-53	4	L2HGDH
1.85480511514293e-57	-0.538480588066691	0.286	0.529	6.22064539516636e-53	4	USP25
1.92629477465767e-57	0.737357469157102	0.553	0.427	6.4604074152469e-53	4	PIK3C2A
3.57106756397697e-57	0.388867018897034	0.841	0.782	1.1976646396066e-52	4	ZSWIM6
3.6852213773599e-57	-0.539253209421851	0.512	0.723	1.23594954553896e-52	4	R3HDM2
4.03555211216666e-57	-0.464551649351398	0.124	0.351	1.35344346737846e-52	4	LRRK2
4.1356431723794e-57	-0.498526314421521	0.326	0.567	1.3870120071526e-52	4	PREPL
4.25345472931981e-57	-0.519188340049683	0.12	0.345	1.42652364711928e-52	4	RANBP17
4.34965664682618e-57	-0.449251726442601	0.309	0.574	1.45878784621257e-52	4	TCERG1
5.76750349843237e-57	0.573164613382238	0.336	0.178	1.93430532330425e-52	4	PTTG1IP
6.69371040353449e-57	-0.522744548282712	0.066	0.271	2.2449365951374e-52	4	ERCC1
7.04766789160498e-57	-1.33742721793649	0.447	0.587	2.36364685748648e-52	4	ROBO1
7.47663095650959e-57	-0.484650463126252	0.189	0.437	2.50751249019419e-52	4	EML2
7.804091641377e-57	-0.719627356535616	0.503	0.641	2.61733625468502e-52	4	CDK14
7.81298053330281e-57	-0.364017064610451	0.073	0.287	2.6203174112591e-52	4	SEPT6
1.10313571350581e-56	0.572655849392956	0.309	0.152	3.69969655595579e-52	4	IL6R
1.1699886302871e-56	-0.384448468901219	0.133	0.365	3.92390786825689e-52	4	KLHL3
1.2478429068709e-56	-0.507479537344122	0.162	0.409	4.18501554106362e-52	4	CENPP
2.07715072052808e-56	-0.504748971403407	0.186	0.429	6.96634808650707e-52	4	TNK2
2.11972131544401e-56	-0.572337496989926	0.262	0.514	7.10912134773612e-52	4	PPP2R2A
4.27257316221169e-56	-0.425543112451018	0.188	0.436	1.43293558714256e-51	4	CYTH3
4.7547895119998e-56	-0.380834909935954	0.146	0.38	1.59466130653449e-51	4	NQO2
4.90957241290778e-56	-0.406825702541748	0.133	0.364	1.64657239584101e-51	4	NIPA1
5.07997563966158e-56	-0.47572617909991	0.206	0.449	1.7037222300297e-51	4	MIPOL1
5.13248523314563e-56	-0.458964392254202	0.153	0.392	1.72133289749238e-51	4	ADCY5
8.76038371454768e-56	-0.463328091090508	0.238	0.493	2.938057490185e-51	4	ATR
9.15911703697686e-56	-0.517311745455131	0.349	0.581	3.0717846718613e-51	4	MICU1
1.21676895222565e-55	0.786656263294517	0.501	0.369	4.08079971197438e-51	4	NIPSNAP2
1.36028384348097e-55	-0.329792779132029	0.11	0.335	4.56211995426649e-51	4	ZNF133
1.44957582402994e-55	-0.554143506304562	0.333	0.549	4.86158739863162e-51	4	VPS13A
1.4626132553845e-55	-0.499675681752927	0.388	0.611	4.90531233590853e-51	4	MAPK8
1.58654945631376e-55	-1.06634641598173	0.182	0.412	5.3209695665851e-51	4	POLR2F
1.65431792597089e-55	-0.91243285567772	0.293	0.536	5.54825146012116e-51	4	TET3
2.98671288132082e-55	-0.408752031536979	0.18	0.418	1.00168376613738e-50	4	LINC02210-CRHR1
3.3113057968068e-55	0.679889150580391	0.559	0.432	1.11054573813306e-50	4	MXI1
3.42511619122403e-55	0.662147964154974	0.611	0.51	1.14871546821271e-50	4	ARHGAP35
3.54833025418401e-55	-0.272266720425107	0.054	0.254	1.19003900064823e-50	4	LPCAT4
5.28350668543035e-55	0.725301873719717	0.539	0.418	1.77198247215963e-50	4	GABBR1
8.4010203827431e-55	-0.470601359938247	0.192	0.431	2.81753421596438e-50	4	EML5
1.08562985954203e-54	-0.599000636649565	0.203	0.444	3.64098542293205e-50	4	EIF5B
1.48180871255532e-54	-0.486998730896718	0.352	0.603	4.96969006016802e-50	4	HNRNPDL
3.05871011416363e-54	-0.385563399395588	0.124	0.35	1.0258301980882e-49	4	ZC3H8
3.58205046297358e-54	-0.296009085163793	0.068	0.273	1.20134808427208e-49	4	ARSG
3.63642422692125e-54	0.673206874571915	0.549	0.425	1.21958395722485e-49	4	MEGF9
5.17845589188071e-54	0.577779298521879	0.589	0.458	1.73675053701895e-49	4	EPS15
5.29779559666659e-54	-0.9647112042401	0.621	0.681	1.77677468721004e-49	4	TENM2
8.35333524625115e-54	-0.321328976944331	0.13	0.364	2.80154157488771e-49	4	OXCT1
1.00307401946908e-53	0.707856410368215	0.47	0.327	3.36410964649539e-49	4	KLF7
1.02137549248168e-53	0.497918076381077	0.261	0.119	3.42548912668506e-49	4	ETV1
1.07549187625443e-53	0.688047669404313	0.644	0.517	3.60698465458211e-49	4	MEF2C-AS1
1.12265633116325e-53	-0.352281824159733	0.11	0.332	3.76516480345529e-49	4	TXLNG
1.44439466826564e-53	-0.562413998996192	0.298	0.549	4.84421083842932e-49	4	ATM
1.48665442611886e-53	-0.460729389132256	0.251	0.494	4.98594161431742e-49	4	NPIPB5
1.92541490766732e-53	-0.508715512359162	0.152	0.382	6.45745651733464e-49	4	MGAT4A
3.22169116490526e-53	0.601330356433943	0.305	0.159	1.08049078288592e-48	4	PTCH1
3.25144925719325e-53	-0.381237479582686	0.153	0.39	1.09047105187747e-48	4	LRRN2
4.02184495683653e-53	0.544132065335339	0.401	0.243	1.34884636162383e-48	4	PHYKPL
4.09734914660649e-53	0.570042900965371	0.771	0.72	1.37416895678888e-48	4	BICD1
6.32145814477337e-53	0.654711895490877	0.339	0.184	2.12009063259409e-48	4	AC091078.1
6.74450119739755e-53	-0.405275580693772	0.096	0.306	2.26197081158319e-48	4	ZC4H2
7.69708781288206e-53	-0.5316241462182	0.3	0.531	2.58144931068439e-48	4	KIAA0825
7.93746556698448e-53	0.543406315238248	0.389	0.221	2.66206720185525e-48	4	TESK2
1.66374392062957e-52	-0.391386598841324	0.081	0.287	5.57986436100747e-48	4	PPFIA3
2.03630523087271e-52	0.461416501720894	0.885	0.808	6.82936048330088e-48	4	TRIO
2.12514830168549e-52	-0.598689606148325	0.307	0.561	7.12732237419281e-48	4	VMP1
2.25866505862278e-52	-0.512670017899981	0.084	0.282	7.57511087360907e-48	4	AL662796.1
3.16756531965304e-52	-0.408778119511977	0.126	0.349	1.06233805690524e-47	4	MAP1A
3.1817071478761e-52	-0.491378869140471	0.271	0.52	1.06708094325468e-47	4	RANBP2
3.55625240360109e-52	-0.318792896376469	0.11	0.329	1.19269593111973e-47	4	FBXO22
3.65961719208177e-52	-0.415167549100261	0.193	0.429	1.22736241388038e-47	4	RNMT
3.83131255373867e-52	-0.450181598522863	0.282	0.524	1.28494560427288e-47	4	GCC2
4.09996602430084e-52	-0.454091762546608	0.182	0.412	1.37504660523002e-47	4	NECTIN3
4.14256668257183e-52	-0.375555068056927	0.104	0.317	1.38933401400094e-47	4	MPP7
4.53032078342524e-52	-0.482144077039751	0.258	0.49	1.51937898434516e-47	4	RNF24
4.65307113863906e-52	-0.390141725750347	0.13	0.353	1.56054699847677e-47	4	BRSK2
5.105510688873e-52	-0.29309547673553	0.058	0.252	1.71228617483423e-47	4	RAB15
5.22802965702792e-52	-0.555744397521887	0.352	0.591	1.75337658637402e-47	4	ZC3H13
7.55475488056597e-52	-1.20225368419674	0.887	0.91	2.53371369184422e-47	4	MT-CO1
8.27889668475414e-52	-0.781547078469963	0.776	0.737	2.77657637013284e-47	4	KALRN
9.0139197382726e-52	0.642227889765669	0.663	0.558	3.02308840182187e-47	4	FAM171A1
1.51318838394896e-51	0.37381783698143	0.666	0.56	5.07493120208802e-47	4	HSP90AA1
1.93055351935472e-51	0.654858523602825	0.416	0.273	6.47469039321184e-47	4	HIF1A
1.97668579194369e-51	0.778113747717893	0.542	0.426	6.62940880902074e-47	4	FAM171B
2.36486686397913e-51	0.639811678100116	0.589	0.474	7.9312904884132e-47	4	KANSL1L
2.48694555603631e-51	-0.355236522997842	0.123	0.338	8.34071800583456e-47	4	ZNF273
3.55914683090133e-51	-0.381466859990837	0.103	0.312	1.19366666414769e-46	4	USP13
5.07480236941296e-51	-0.348774558748972	0.12	0.335	1.70198721865372e-46	4	DTWD1
6.35032264694591e-51	0.593264987645016	0.582	0.441	2.12977120933272e-46	4	EFR3B
8.34388858539408e-51	0.640136766845833	0.533	0.416	2.79837335376947e-46	4	AKAP10
8.92956821120694e-51	-0.515248971530599	0.422	0.626	2.99479858667458e-46	4	RPS6KC1
9.37488146674393e-51	-0.521682928191921	0.096	0.297	3.14414774631658e-46	4	C12orf76
1.00499821120779e-50	-0.420110363579408	0.271	0.513	3.37056300074868e-46	4	NDUFA10
1.15334123272701e-50	-0.362951291702625	0.08	0.28	3.86807582631984e-46	4	ADSS
1.18803897166789e-50	-0.349310406933761	0.135	0.348	3.98444510317977e-46	4	SH3BGRL2
1.28047437673198e-50	0.648766291612268	0.409	0.261	4.2944549646837e-46	4	ZC3H12C
1.41934997353025e-50	0.59044744912298	0.46	0.3	4.76021594122576e-46	4	SMAD3
1.4854056932878e-50	-0.366631110556885	0.123	0.341	4.98175361414864e-46	4	PXYLP1
1.53096915853197e-50	0.631894946061756	0.451	0.304	5.13456436388452e-46	4	DPY19L3
1.55765339996044e-50	-0.277020138424559	0.084	0.285	5.22405797278733e-46	4	BBS7
1.55886026835195e-50	-0.384209074547885	0.127	0.344	5.22810556799877e-46	4	DIAPH1
1.68545046553682e-50	-0.34754241545251	0.082	0.28	5.65266377131738e-46	4	NAB1
1.93224772201323e-50	-0.466677724965169	0.379	0.605	6.48037241008797e-46	4	DOPEY1
2.02250999186517e-50	-0.373537835855916	0.098	0.304	6.78309401071742e-46	4	ABHD6
2.04520955845632e-50	-0.289499799724124	0.071	0.267	6.85922381715082e-46	4	HMGCR
2.17686826277235e-50	-0.509459728195258	0.427	0.664	7.30078077968592e-46	4	GATAD2B
2.22344656035301e-50	-0.317224564763946	0.087	0.289	7.45699507411193e-46	4	ZNF667
2.87947927868796e-50	-0.545532562130423	0.292	0.525	9.65719760486367e-46	4	PCNT
3.31953649068146e-50	0.530970096444155	0.265	0.13	1.11330614824475e-45	4	AC108062.1
4.55407013415549e-50	-0.358087473479624	0.135	0.355	1.52734404159307e-45	4	PCMT1
4.77816338637379e-50	0.532138499590179	0.264	0.131	1.60250043652204e-45	4	LRRC8A
4.81415274961941e-50	0.302742429828275	0.349	0.174	1.61457054916736e-45	4	SOX2
5.44207151730595e-50	-0.542266297514806	0.121	0.33	1.82516194547407e-45	4	MVD
5.57521554084948e-50	-0.258854169625144	0.085	0.287	1.8698157880901e-45	4	CSRNP2
7.35270250165152e-50	-0.382656515371535	0.194	0.431	2.46594936500389e-45	4	DDX10
7.94192024402841e-50	-0.287840824647279	0.064	0.255	2.66356121144225e-45	4	GALNT8
8.77297583080285e-50	-0.593055936405217	0.323	0.519	2.94228063413466e-45	4	MIAT
9.85767904579827e-50	-0.467502079593599	0.549	0.764	3.30606839837982e-45	4	ARID4B
1.23491059017378e-49	-1.00444769356081	0.527	0.618	4.14164313732483e-45	4	PCDH7
1.28891258718406e-49	-0.472346839469166	0.288	0.536	4.32275503489791e-45	4	RIF1
1.49484947829759e-49	0.464138020984116	0.279	0.137	5.01342618031447e-45	4	SWAP70
1.80306426456321e-49	-0.41066385164208	0.148	0.363	6.0471169304921e-45	4	WWC2
1.93891299671502e-49	0.533516375951492	0.543	0.395	6.50272640838283e-45	4	KIAA1958
1.96612789146676e-49	-0.623843916993971	0.89	0.798	6.59399972240123e-45	4	FAM155A
1.97086360507213e-49	-0.434721955586017	0.159	0.384	6.60988235869092e-45	4	BRSK1
2.21435440830409e-49	-0.354636111360753	0.156	0.38	7.42650181457026e-45	4	HIC2
2.33622291665325e-49	0.462919894896628	0.763	0.714	7.83522441787166e-45	4	MARK3
2.49165930361281e-49	-0.523910384791845	0.09	0.285	8.35652697245663e-45	4	ADGRB2
2.74662402104924e-49	-0.98920648052978	0.075	0.253	9.21162764179492e-45	4	MYO16
2.76951610728984e-49	-0.311840772011672	0.074	0.269	9.28840312062865e-45	4	PLPP7
3.85101964374755e-49	-0.38548569419871	0.228	0.459	1.29155496812005e-44	4	BTBD10
4.15636299292674e-49	-0.33170160222686	0.14	0.364	1.39396102056777e-44	4	ESCO1
4.47215494832628e-49	-0.431543695560057	0.089	0.283	1.49987132656967e-44	4	AC092378.1
9.78634106757751e-49	0.679231850685717	0.304	0.167	3.28214306724415e-44	4	CFAP54
1.07507624144507e-48	-0.450393409788973	0.132	0.341	3.60559069855848e-44	4	CEP97
1.09612230339462e-48	0.464582664035188	0.334	0.178	3.67617498112487e-44	4	USP3
1.31500894203954e-48	-0.370241771044692	0.16	0.382	4.41027698981221e-44	4	SRPK1
1.71633169091608e-48	-0.259465987128778	0.097	0.302	5.75623322499433e-44	4	XYLB
1.738441824699e-48	-0.409939248392958	0.163	0.386	5.8303861916755e-44	4	SIPA1L2
2.03727443313409e-48	-0.380989273434838	0.149	0.363	6.83261099384511e-44	4	AL592183.1
2.22734264594499e-48	0.561986826178423	0.379	0.235	7.4700617659703e-44	4	AC053527.1
2.25202936055133e-48	-0.347952372932855	0.119	0.328	7.55285606941705e-44	4	USP11
2.27099914146988e-48	0.587032093841335	0.428	0.268	7.61647692066169e-44	4	ADCY8
3.67872671360515e-48	-0.30439271641243	0.11	0.316	1.2337713652089e-43	4	ZNF25
4.26283548272431e-48	-0.502809886942859	0.347	0.58	1.42966976419608e-43	4	UVRAG
4.57476056705972e-48	-0.513884028582464	0.205	0.421	1.53428319898049e-43	4	CAMK2N1
4.59760158206717e-48	-0.345591059883107	0.116	0.322	1.54194361859369e-43	4	YWHAB
5.1630588948198e-48	0.582643750679887	0.436	0.285	1.73158669214467e-43	4	CMYA5
5.76065814913701e-48	0.524192267080552	0.615	0.508	1.93200953005757e-43	4	CHKA
8.71063433673501e-48	-0.384791855127023	0.533	0.746	2.92137254385419e-43	4	KMT2E
9.32536377559347e-48	-0.455175170421279	0.587	0.759	3.12754050305854e-43	4	HERC2
1.08293783443759e-47	-0.524292310698206	0.28	0.505	3.6319569091368e-43	4	CCDC57
1.34250396787775e-47	-0.270786383986729	0.072	0.261	4.5024898074684e-43	4	PNMA2
1.49527665030046e-47	0.320670843576284	0.271	0.125	5.01485882977769e-43	4	MKRN3
1.5405794508923e-47	0.31134588682293	0.741	0.6	5.16679536240261e-43	4	ARAP2
1.63594567026163e-47	-0.725205496468101	0.485	0.657	5.48663458892347e-43	4	NOVA1
1.87028005581478e-47	-0.468770574495514	0.447	0.693	6.2725452511916e-43	4	CLIP2
2.10901349860351e-47	-0.411195377861883	0.227	0.454	7.07320947161647e-43	4	FSD1L
2.19442372922732e-47	-0.394925068253645	0.102	0.298	7.35965830308259e-43	4	N4BP2
2.51404781356363e-47	-0.385226910164158	0.117	0.321	8.43161355712971e-43	4	CFAP46
2.91647406065849e-47	-0.617516622487431	0.465	0.648	9.78127070463645e-43	4	COBL
3.15666538912382e-47	-0.76265780248597	0.212	0.426	1.05868243820435e-42	4	RAB40B
3.35357220849688e-47	-0.299154051184048	0.137	0.35	1.12472104728568e-42	4	KDM5D
3.51931638770521e-47	-0.283702543970164	0.092	0.288	1.18030833010857e-42	4	CARNMT1
4.26485541991196e-47	-0.46381608817184	0.164	0.379	1.43034721073007e-42	4	YWHAQ
4.5297728347874e-47	0.540437792232911	0.613	0.5	1.519195213331e-42	4	NFE2L2
4.66084640198758e-47	-0.385958584669385	0.218	0.45	1.5631546662986e-42	4	AC079447.1
4.91548696560007e-47	-0.444424539768137	0.284	0.505	1.64855601852295e-42	4	SPATS2
6.75142100899302e-47	-0.259115921273503	0.077	0.265	2.26429157799608e-42	4	PGP
9.80773135133683e-47	-0.793762849774905	0.356	0.576	3.28931694061134e-42	4	CDK19
1.06052340296151e-46	-0.421296981933723	0.162	0.375	3.5567833888523e-42	4	LIPA
1.08767706123813e-46	-0.362579877374603	0.233	0.465	3.64785132798044e-42	4	TTC21B
1.16366615269899e-46	-0.433626572727367	0.27	0.5	3.90270354292187e-42	4	IBTK
1.5548419323694e-46	-0.394442430474681	0.131	0.339	5.2146288727805e-42	4	CORO1C
1.56040606893008e-46	-0.296665317812084	0.127	0.337	5.2332898739777e-42	4	GMCL1
1.7061085969602e-46	0.613681098253749	0.582	0.487	5.72194701248511e-42	4	CYFIP2
1.7951831896802e-46	-0.370114176699131	0.198	0.422	6.02068538154945e-42	4	RNF180
1.97557825743583e-46	-0.466863268749573	0.136	0.339	6.6256943597883e-42	4	AC022639.1
2.04798937976495e-46	-0.487965771139282	0.192	0.411	6.86854678185568e-42	4	DUBR
3.49065312089032e-46	-0.425248923822209	0.226	0.456	1.1706952436842e-41	4	GOLGA8A
3.58028384776557e-46	-0.356617800645367	0.187	0.408	1.20075559686362e-41	4	MIA3
3.638900657143e-46	-0.303960823126629	0.122	0.331	1.22041450239262e-41	4	FBXO33
3.70754039868499e-46	-0.508291257894391	0.376	0.613	1.24343489891097e-41	4	USP32
3.92920974793706e-46	0.362957789936095	0.738	0.644	1.31777836526313e-41	4	FOXN3
4.39254718649474e-46	-0.453972782637658	0.457	0.635	1.4731724754066e-41	4	TSC22D1
6.00888775085161e-46	-0.410267908006645	0.158	0.367	2.01526077388061e-41	4	FANCL
6.50040215874824e-46	-0.31594357686708	0.146	0.358	2.18010487600098e-41	4	TRMT11
6.56262109922363e-46	-0.321335559962244	0.13	0.337	2.20097186425762e-41	4	CDC40
9.58819919362098e-46	-0.3412508583875	0.229	0.463	3.2156902455566e-41	4	CCDC66
9.74713484457516e-46	-0.350643268520477	0.261	0.483	3.26899408417362e-41	4	CAP2
1.04110368374759e-45	0.546336256343343	0.287	0.157	3.49165353455265e-41	4	PRDM5
1.1801274502033e-45	-0.368719134193588	0.192	0.412	3.95791144249182e-41	4	GNPTAB
1.23876434484721e-45	-0.490609521802802	0.404	0.622	4.15456785974856e-41	4	LRRFIP2
1.24655847442126e-45	0.403336079682095	0.871	0.838	4.18070781151401e-41	4	KIF1B
1.27166263639698e-45	-0.277905452397081	0.113	0.315	4.26490214994818e-41	4	TSNARE1
1.64095509396353e-45	-0.389665288377158	0.277	0.502	5.5034351941349e-41	4	CATSPER2
1.80848860114598e-45	-0.304983672690477	0.11	0.307	6.06530907052338e-41	4	PRPF39
2.22017056671424e-45	-0.469740421056814	0.291	0.519	7.44600804664621e-41	4	ESYT2
2.22354321036112e-45	-0.451391526161001	0.097	0.284	7.45731921890912e-41	4	GHR
2.28753252710388e-45	-0.257312283473276	0.11	0.312	7.67192658940099e-41	4	SLC7A6
2.68130162962777e-45	-0.438281682023593	0.27	0.481	8.99254940544562e-41	4	WNK2
3.1292948777708e-45	-0.397414314984132	0.224	0.446	1.04950291610677e-40	4	GOLGA8B
3.15896759110114e-45	-0.379076885319366	0.147	0.355	1.0594545507035e-40	4	ADAM9
3.18508088714024e-45	-0.251601186465335	0.085	0.274	1.06821242792909e-40	4	SUB1
3.52395245986793e-45	-0.478174896019298	0.439	0.621	1.18186317599051e-40	4	SLC25A12
3.56869070822675e-45	-0.360399504691958	0.165	0.378	1.19686748972509e-40	4	CEP295
3.87404806914259e-45	0.668236462727421	0.469	0.353	1.29927824142904e-40	4	HS2ST1
4.67486084283292e-45	0.654611852891363	0.382	0.251	1.56785482946931e-40	4	ABCD4
4.69793486441984e-45	-0.58008142678996	0.311	0.525	1.57559339482913e-40	4	HSP90AB1
5.1236321465933e-45	-0.258069508369259	0.092	0.285	1.71836374932446e-40	4	RBM4
5.22728673735355e-45	-0.282497178141706	0.108	0.304	1.75312742597364e-40	4	GSTA4
5.2685420155928e-45	-0.841390180653677	0.266	0.441	1.76696362118951e-40	4	SEMA6D
5.3571204759339e-45	-0.492001084675187	0.505	0.701	1.79667106521871e-40	4	WNK1
